jid,name,fips,county_name,gov_type
06097001,SONOMA COUNTY SHERIFF'S OFFICE,06097,Sonoma,county
06099001,STANISLAUS COUNTY SHERIFFS DEPARTMENT,06099,Stanislaus,county
06101001,SUTTER COUNTY SHERIFFS OFFICE,06101,Sutter,county
06103001,TEHAMA COUNTY SHERIFFS OFFICE,06103,Tehama,county
06105001,TRINITY COUNTY SHERIFFS OFFICE,06105,Trinity,county
06107001,TULARE COUNTY SHERIFF'S DEPARTMENT,06107,Tulare,county
06109001,TUOLUMNE COUNTY SHERIFFS OFFICE,06109,Tuolumne,county
06111001,,06111,Ventura,municipal
06111002,,06111,Ventura,municipal
06111003,,06111,Ventura,municipal
06111004,CITY JAIL,06111,Ventura,municipal
06111005,VENTURA COUNTY SHERIFF'S OFFICE,06111,Ventura,county
06113001,YOLO COUNTY SHERIFF'S OFFICE,06113,Yolo,county
06115001,YUBA COUNTY SHERIFFS OFFICE,06115,Yuba,county
08001001,,08001,Adams,municipal
08001002,,08001,Adams,municipal
08001003,ADAMS COUNTY SHERIFFS OFFICE,08001,Adams,county
08003001,,08003,Alamosa,municipal
08003002,ALAMOSA COUNTY DETENTION CENTER,08003,Alamosa,county
08005001,ARAPAHOE COUNTY SHERIFF'S OFFICE,08005,Arapahoe,county
08005002,AURORA CITY JAIL,08005,Arapahoe,municipal
08007001,ARCHELUTA COUNTY JAIL,08007,Archuleta,county
08009001,BACA COUNTY JAIL,08009,Baca,county
08011001,BENT COUNTY JAIL,08011,Bent,county
08013001,,08013,Boulder,municipal
08013002,BOULDER COUNTY SHERIFFS OFFICE,08013,Boulder,county
08014001,BROOMFIELD DETENTION CENTER,08014,Broomfield,municipal
08015001,CHAFFEE COUNTY JAIL,08015,Chaffee,county
08017001,CHEYENNE COUNTY JAIL,08017,Cheyenne,county
08019001,CLEAR CREEK COUNTY JAIL,08019,ClearCreek,county
08021001,,08021,Conejos,municipal
08021002,CONEJOS COUNTY SHERIFFS OFFICE,08021,Conejos,county
08023001,COSTILLA COUNTY JAIL,08023,Costilla,county
08025001,CROWLEY COUNTY JAIL,08025,Crowley,county
08027001,CUSTER COUNTY JAIL,08027,Custer,county
08029001,DELTA COUNTY JAIL,08029,Delta,county
08031001,DENVER SHERIFF DEPARTMENT,08031,Denver,municipal
08033001,,08033,Dolores,county
08035001,DOUGLAS COUNTY SHERIFFS OFFICE,08035,Douglas,county
08037001,EAGLE COUNTY CORR. FAC.,08037,Eagle,county
08039001,ELBERT COUNTY JAIL,08039,Elbert,county
08041001,,08041,ElPaso,municipal
08041002,EL PASO COUNTY SHERIFFS OFFICE,08041,ElPaso,county
08041003,COMCOR INC.,08041,ElPaso,private
08043001,FREMONT COUNTY JAIL,08043,Fremont,county
08045001,,08045,Garfield,municipal
08045002,GARFIELD COUNTY SHERIFF'S OFFICE,08045,Garfield,county
08047001,GILPIN COUNTY JAIL,08047,Gilpin,county
08049001,GRAND COUNTY JAIL,08049,Grand,county
08051001,,08051,Gunnison,municipal
08051002,GUNNISON COUNTY JAIL,08051,Gunnison,county
08055001,HUERFANO COUNTY JAIL,08055,Huerfano,county
08057001,JACKSON COUNTY JAIL,08057,Jackson,county
08059001,JEFFERSON COUNTY SHERIFFS OFFICE,08059,Jefferson,county
08061001,KIOWA COUNTY JAIL,08061,Kiowa,county
08063001,KIT CARSON COUNTY JAIL,08063,KitCarson,county
08065001,LAKE COUNTY JAIL,08065,Lake,county
08067001,LA PLATA COUNTY JAIL,08067,LaPlata,county
08069001,,08069,Larimer,municipal
08069002,LARIMER COUNTY SHERIFFS OFFICE,08069,Larimer,county
08071001,,08071,LasAnimas,municipal
08071002,LAS ANIMAS COUNTY JAIL,08071,LasAnimas,county
08073001,LINCOLN COUNTY JAIL,08073,Lincoln,county
08075001,LOGAN COUNTY DET. CTR.,08075,Logan,county
08077001,MESA COUNTY SHERIFF'S OFFICE,08077,Mesa,county
08079001,,08079,Mineral,county
08081001,MOFFAT COUNTY JAIL,08081,Moffat,county
08083001,,08083,Montezuma,municipal
08083002,MONTEZUMA COUNTY JAIL,08083,Montezuma,county
08085001,MONTROSE COUNTY SHERIFF'S DEPT. JAIL,08085,Montrose,county
08087001,,08087,Morgan,municipal
08087002,,08087,Morgan,municipal
08087003,MORGAN COUNTY DET.,08087,Morgan,county
08089001,,08089,Otero,municipal
08089002,OTERO COUNTY JAIL,08089,Otero,county
08091001,,08091,Ouray,county
08093001,,08093,Park,county
08093002,"PARK COUNTY DETENTION CENTER- CIVIGENICS, INC",08093,Park,private
08093003,PARK COUNTY JAIL,08093,Park,county
08095001,,08095,Phillips,county
08097001,PITKIN COUNTY JAIL,08097,Pitkin,county
08099001,,08099,Prowers,municipal
08099002,,08099,Prowers,municipal
08099003,PROWERS COUNTY JAIL,08099,Prowers,county
08101001,,08101,Pueblo,municipal
08101002,PUEBLO COUNTY DETENTION FACILITY,08101,Pueblo,county
08103001,RIO BLANCO COUNTY JAIL,08103,RioBlanco,county
08105001,,08105,RioGrande,municipal
08105002,MONTE VISTA CITY JAIL,08105,RioGrande,municipal
08105003,RIO GRANDE COUNTY JAIL,08105,RioGrande,county
08107001,ROUTT COUNTY JAIL,08107,Routt,county
08109001,,08109,Saguache,municipal
08109002,SAGUACHE COUNTY JAIL,08109,Saguache,county
08113001,SAN MIGUEL COUNTY JAIL,08113,SanMiguel,county
08115001,SEDGWICK COUNTY JAIL,08115,Sedgwick,county
08117001,SUMMIT COUNTY JAIL,08117,Summit,county
08119001,TELLER COUNTY SHERIFFS OFFICE,08119,Teller,county
08121001,WASHINGTON COUNTY JUSTICE CENTER,08121,Washington,county
08123001,WELD COUNTY SHERIFFS OFFICE,08123,Weld,county
08125001,YUMA COUNTY JAIL,08125,Yuma,county
11001001,D.C. DEPARTMENT OF CORRECTIONS,11001,Washington,municipal
12001001,,12001,Alachua,municipal
12001002,,12001,Alachua,municipal
12001003,ALACHUA COUNTY SHERIFFS OFFICE,12001,Alachua,county
12003001,BAKER COUNTY SHERIFF'S OFFICE,12003,Baker,county
12005001,,12005,Bay,municipal
12005002,,12005,Bay,municipal
12005003,BAY COUNTY JAIL FACILITY,12005,Bay,county
12007001,,12007,Bradford,municipal
12007002,BRADFORD COUNTY JAIL,12007,Bradford,county
12009001,,12009,Brevard,municipal
12009002,,12009,Brevard,municipal
12009003,BREVARD COUNTY SHERIFF'S OFFICE JAIL COMPLEX,12009,Brevard,county
12011001,,12011,Broward,municipal
12011002,,12011,Broward,municipal
12011003,,12011,Broward,municipal
12011004,,12011,Broward,municipal
12011005,,12011,Broward,municipal
12011006,,12011,Broward,municipal
12011007,,12011,Broward,municipal
12011008,,12011,Broward,municipal
12011009,BROWARD SHERIFF'S OFFICE,12011,Broward,county
12011010,FORT LAUDERDALE MUNICIPAL JAIL,12011,Broward,municipal
12011011,GEO GROUP - BROWARD TRANSITIONAL CENTER,12011,Broward,private
12013001,CALHOUN COUNTY JAIL,12013,Calhoun,county
12015001,CHARLOTTE COUNTY SHERIFFS OFFICE,12015,Charlotte,county
12017001,,12017,Citrus,municipal
12017002,CITRUS COUNTY DET. FAC. - CCA,12017,Citrus,private
12019001,,12019,Clay,municipal
12019002,CLAY COUNTY JAIL,12019,Clay,county
12021001,COLLIER COUNTY SHERIFFS OFFICE,12021,Collier,county
12023001,,12023,Columbia,municipal
12023002,COLUMBIA COUNTY DET. FACILITY,12023,Columbia,county
12027001,DE SOTO COUNTY JAIL,12027,DeSoto,county
12029001,DIXIE COUNTY JAIL,12029,Dixie,county
12031001,,12031,Duval,municipal
12031002,,12031,Duval,municipal
12031003,JACKSONVILLE SHERIFFS OFFICE,12031,Duval,municipal
12033001,,12033,Escambia,municipal
12033002,ESCAMBIA COUNTY ROAD PRISON,12033,Escambia,county
12035001,FLAGLER COUNTY - INMATE FAC.,12035,Flagler,county
12037001,,12037,Franklin,municipal
12037002,FRANKLIN COUNTY JAIL,12037,Franklin,county
12039001,GADSDEN COUNTY JAIL,12039,Gadsden,county
12041001,GILCHRIST COUNTY JAIL,12041,Gilchrist,county
12043001,GLADES COUNTY JAIL,12043,Glades,county
12045001,GULF COUNTY JAIL,12045,Gulf,county
12047001,HAMILTON COUNTY JAIL,12047,Hamilton,county
12049001,HARDEE COUNTY JAIL,12049,Hardee,county
12051001,,12051,Hendry,municipal
12051002,HENDRY COUNTY JAIL,12051,Hendry,county
12053001,HERNANDO COUNTY SHERIFFS OFFICE,12053,Hernando,county
12055001,,12055,Highlands,municipal
12055002,HIGHLANDS COUNTY SHERIFF'S OFFICE DETENTION FACILITY,12055,Highlands,county
12057001,,12057,Hillsborough,municipal
12057002,,12057,Hillsborough,municipal
12057003,HILLSBOROUGH COUNTY SHERIFFS OFFICE,12057,Hillsborough,county
12059001,HOLMES COUNTY JAIL AND WORK CAMP,12059,Holmes,county
12061001,INDIAN RIVER COUNTY JAIL,12061,IndianRiver,county
12063001,JACKSON COUNTY CORRECTIONAL FACILITY,12063,Jackson,county
12065001,JEFFERSON COUNTY JAIL,12065,Jefferson,county
12067001,LAFAYETTE COUNTY JAIL,12067,Lafayette,county
12069001,,12069,Lake,municipal
12069002,,12069,Lake,municipal
12069003,,12069,Lake,municipal
12069004,,12069,Lake,municipal
12069005,LAKE COUNTY SHERIFFS OFFICE,12069,Lake,county
12069006,,12069,Lake,municipal
12071001,,12071,Lee,municipal
12071002,LEE COUNTY SHERIFFS OFFICE,12071,Lee,county
12073001,LEON COUNTY SHERIFFS OFFICE,12073,Leon,county
12075001,LEVY COUNTY JAIL,12075,Levy,county
12077001,LIBERTY COUNTY JAIL,12077,Liberty,county
12079001,MADISON COUNTY JAIL,12079,Madison,county
12081001,,12081,Manatee,municipal
12081002,,12081,Manatee,municipal
12081003,MANATEE COUNTY SHERIFF'S OFFICE,12081,Manatee,county
12083001,,12083,Marion,municipal
12083002,MARION COUNTY SHERIFFS OFFICE,12083,Marion,county
12085001,MARTIN COUNTY SHERIFFS OFFICE,12085,Martin,county
12086001,,12086,Miami-Dade,municipal
12086002,,12086,Miami-Dade,municipal
12086003,,12086,Miami-Dade,municipal
12086004,,12086,Miami-Dade,municipal
12086005,,12086,Miami-Dade,municipal
12086006,,12086,Miami-Dade,municipal
12086007,,12086,Miami-Dade,municipal
12086008,,12086,Miami-Dade,municipal
12086009,MIAMI-DADE COUNTY CORRECTIONS AND REHABILITATION DEPARTMENT,12086,Miami-Dade,county
12086010,FEDERAL DETENTION CENTER-MIAMI,12086,Miami-Dade,federal
12087001,,12087,Monroe,municipal
12087002,MONROE COUNTY SHERIFFS OFFICE,12087,Monroe,county
12089001,,12089,Nassau,municipal
12089002,NASSAU COUNTY SHERIFFS OFFICE,12089,Nassau,county
12091001,,12091,Okaloosa,municipal
12091002,OKALOOSA COUNTY DEPARTMENT OF CORRECTIONS,12091,Okaloosa,county
12093001,OKEECHOBEE COUNTY JAIL,12093,Okeechobee,county
12095001,,12095,Orange,municipal
12095002,,12095,Orange,municipal
12095003,,12095,Orange,municipal
12095004,ORANGE COUNTY CORRECTIONS DEPARTMENT,12095,Orange,county
12097001,,12097,Osceola,municipal
12097002,,12097,Osceola,municipal
12097003,OSCEOLA COUNTY JAIL,12097,Osceola,county
12099001,,12099,PalmBeach,municipal
12099002,,12099,PalmBeach,municipal
12099003,,12099,PalmBeach,municipal
12099004,,12099,PalmBeach,municipal
12099005,,12099,PalmBeach,municipal
12099006,,12099,PalmBeach,municipal
12099007,,12099,PalmBeach,municipal
12099008,PALM BEACH COUNTY SHERIFFS OFFICE,12099,PalmBeach,county
12101001,,12101,Pasco,municipal
12101002,,12101,Pasco,municipal
12101003,PASCO SHERIFF'S OFFICE,12101,Pasco,county
12103001,,12103,Pinellas,municipal
12103002,,12103,Pinellas,municipal
12103003,,12103,Pinellas,municipal
12103004,,12103,Pinellas,municipal
12103005,,12103,Pinellas,municipal
12103006,PINELLAS COUNTY SHERIFF'S OFFICE,12103,Pinellas,county
12105001,,12105,Polk,municipal
12105002,,12105,Polk,municipal
12105003,,12105,Polk,municipal
12105004,,12105,Polk,municipal
12105005,,12105,Polk,municipal
12105006,,12105,Polk,municipal
12105007,,12105,Polk,municipal
12105008,,12105,Polk,municipal
12105009,,12105,Polk,municipal
12105010,POLK COUNTY SHERIFFS OFFICE,12105,Polk,county
12105011,,12105,Polk,municipal
12107001,PUTNAM COUNTY SHERIFFS OFFICE,12107,Putnam,county
12107002,,12107,Putnam,municipal
12109001,ST. JOHNS COUNTY DETENTION CENTER,12109,StJohns,county
12111001,,12111,StLucie,municipal
12111002,ST. LUCIE COUNTY SHERIFFS OFFICE,12111,StLucie,county
12113001,SANTA ROSA COUNTY SHERIFF'S OFFICE,12113,SantaRosa,county
12115001,,12115,Sarasota,municipal
12115002,,12115,Sarasota,municipal
12115003,SARASOTA COUNTY SHERIFFS OFFICE,12115,Sarasota,county
12117001,,12117,Seminole,municipal
12117002,,12117,Seminole,municipal
12117003,SEMINOLE COUNTY SHERIFF'S OFFICE,12117,Seminole,county
12119001,,12119,Sumter,municipal
12119002,SUMTER COUNTY SHERIFF'S OFFICE,12119,Sumter,county
12121001,SUWANEE COUNTY JAIL,12121,Suwannee,county
12123001,TAYLOR COUNTY JAIL,12123,Taylor,county
12125001,UNION COUNTY JAIL,12125,Union,county
12127001,,12127,Volusia,municipal
12127002,,12127,Volusia,municipal
12127003,,12127,Volusia,municipal
12127004,VOLUSIA COUNTY DIVISION OF CORRECTIONS,12127,Volusia,county
12129001,WAKULLA COUNTY JAIL,12129,Wakulla,county
12131001,WALTON COUNTY JAIL,12131,Walton,county
12133001,WASHINGTON COUNTY JAIL,12133,Washington,county
13001001,APPLING COUNTY JAIL,13001,Appling,county
13003001,,13003,Atkinson,municipal
13003002,ATKINSON COUNTY JAIL,13003,Atkinson,county
13005001,BACON COUNTY JAIL,13005,Bacon,county
13005002,ALMA CITY JAIL,13005,Bacon,municipal
13007001,BAKER COUNTY JAIL,13007,Baker,county
13009001,BALDWIN COUNTY JAIL,13009,Baldwin,county
13009002,MILLEDGEVILLE CITY JAIL,13009,Baldwin,municipal
13011001,BANKS COUNTY JAIL,13011,Banks,county
13013001,BARROW COUNTY SHERIFF'S OFFICE,13013,Barrow,county
13013002,WINDER CITY JAIL,13013,Barrow,municipal
13015001,BARTOW COUNTY SHERIFFS OFFICE,13015,Bartow,county
13017001,BEN HILL COUNTY SHERIFF'S OFFICE,13017,BenHill,county
13017002,CITY JAIL,13017,BenHill,municipal
13019001,BERRIEN COUNTY JAIL,13019,Berrien,county
13019002,NASHVILLE CITY JAIL,13019,Berrien,municipal
13021001,,13021,Bibb,municipal
13021002,BIBB COUNTY SHERIFFS OFFICE,13021,Bibb,county
13023001,BLECKLEY COUNTY JAIL,13023,Bleckley,county
13025001,BRANTLEY COUNTY JAIL,13025,Brantley,county
13027001,BROOKS COUNTY SHERIFFS OFFICE,13027,Brooks,county
13029001,BRYAN COUNTY JAIL,13029,Bryan,county
13031001,BULLOCH COUNTY CORRECTIONAL INSTITUTION,13031,Bulloch,county
13033001,BURKE COUNTY JAIL,13033,Burke,county
13033002,CITY JAIL,13033,Burke,municipal
13035001,JACKSON CITY JAIL,13035,Butts,municipal
13035002,BUTTS COUNTY DET. CTR.,13035,Butts,county
13037001,CALHOUN COUNTY SHERIFFS OFFICE,13037,Calhoun,county
13039001,CAMDEN COUNTY PUBLIC SAFETY FAC.,13039,Camden,county
13043001,CANDLER COUNTY JAIL,13043,Candler,county
13045001,,13045,Carroll,municipal
13045002,CARROLL COUNTY PRISON,13045,Carroll,county
13045003,BOWDON CITY JAIL,13045,Carroll,municipal
13047001,CATOOSA COUNTY SHERIFFS OFFICE,13047,Catoosa,county
13049001,CHARLTON COUNTY JAIL,13049,Charlton,county
13051001,,13051,Chatham,municipal
13051002,CHATHAM COUNTY ADULT DETENTION CENTER,13051,Chatham,county
13053001,,13053,Chattahoochee,county
13055001,CHATTOOGA COUNTY JAIL,13055,Chattooga,county
13057001,CHEROKEE COUNTY SHERIFFS OFFICE,13057,Cherokee,county
13059001,ATHENS-CLARKE COUNTY CORRECTIONAL INSTITUTION,13059,Clarke,municipal
13059002,CLARKE COUNTY,13059,Clarke,county
13061001,CLAY COUNTY JAIL,13061,Clay,county
13063001,CLAYTON COUNTY CORRECTIONAL INSTITUTION,13063,Clayton,county
13063002,FOREST PARK CITY,13063,Clayton,municipal
13063003,RIVERDALE CITY JAIL,13063,Clayton,municipal
13065001,CLINCH COUNTY JAIL,13065,Clinch,county
13067001,CITY OF ACWORTH DETENTION CENTER,13067,Cobb,municipal
13067002,COBB COUNTY SHERIFFS OFFICE,13067,Cobb,county
13067003,MARIETTA CITY JAIL,13067,Cobb,municipal
13067004,KENNESAW CITY JAIL,13067,Cobb,municipal
13067005,POWDER SPRINGS CITY JAIL,13067,Cobb,municipal
13067006,SMYRNA CITY JAIL,13067,Cobb,municipal
13069001,,13069,Coffee,municipal
13069002,COFFEE COUNTY SHERIFFS OFFICE,13069,Coffee,county
13071001,CITY JAIL,13071,Colquitt,municipal
13071002,COLQUITT COUNTY CORRECTIONAL INSTITUTION,13071,Colquitt,county
13073001,COLUMBIA COUNTY DET. CTR.,13073,Columbia,county
13073002,GROVETOWN CITY JAIL,13073,Columbia,municipal
13075001,ADEL CITY,13075,Cook,municipal
13075002,COOK COUNTY JAIL,13075,Cook,county
13077001,COWETA COUNTY PRISON,13077,Coweta,county
13077002,NEWNAN CITY JAIL,13077,Coweta,municipal
13079001,CRAWFORD COUNTY JAIL,13079,Crawford,county
13081001,CRISP COUNTY JAIL,13081,Crisp,county
13083001,DADE COUNTY SHERIFF'S OFFICE,13083,Dade,county
13085001,DAWSON COUNTY SHERIFFS OFFICE,13085,Dawson,county
13087001,DECATUR COUNTY SHERIFFS OFFICE,13087,Decatur,county
13089001,,13089,DeKalb,municipal
13089002,DEKALB COUNTY SHERIFFS OFFICE,13089,DeKalb,county
13091001,DODGE COUNTY SHERIFFS OFFICE,13091,Dodge,county
13093001,DOOLY COUNTY JUSTICE CENTER,13093,Dooly,county
13095001,DOUGHERTY COUNTY SHERIFF'S OFFICE,13095,Dougherty,county
13097001,DOUGLAS COUNTY SHERIFF'S OFFICE,13097,Douglas,county
13099001,,13099,Early,municipal
13099002,EARLY COUNTY JAIL,13099,Early,county
13101001,,13101,Echols,county
13103001,EFFINGHAM COUNTY PRISON,13103,Effingham,county
13105001,ELBERT COUNTY JAIL,13105,Elbert,county
13105002,ELBERTON CITY JAIL,13105,Elbert,municipal
13107001,EMANUEL COUNTY JAIL,13107,Emanuel,county
13109001,EVANS COUNTY JAIL,13109,Evans,county
13109002,CLAXTON CITY JAIL,13109,Evans,municipal
13111001,FANNIN COUNTY JAIL,13111,Fannin,county
13113001,FAYETTE COUNTY JAIL,13113,Fayette,county
13115001,,13115,Floyd,municipal
13115002,FLOYD COUNTY PRISON,13115,Floyd,county
13117001,FORSYTH COUNTY JAIL,13117,Forsyth,county
13119001,FRANKLIN COUNTY SHERIFFS OFFICE,13119,Franklin,county
13121001,CITY JAIL,13121,Fulton,municipal
13121002,CITY JAIL,13121,Fulton,municipal
13121003,CITY OF ATLANTA DEPARTMENT OF CORRECTIONS,13121,Fulton,municipal
13121004,EAST POINT CITY JAIL,13121,Fulton,municipal
13121005,FAIRBURN CITY JAIL,13121,Fulton,municipal
13121006,FULTON COUNTY SHERIFF'S OFFICE,13121,Fulton,county
13121007,ALPHARETTA CITY JAIL,13121,Fulton,municipal
13121008,UNION CITY JAIL,13121,Fulton,municipal
13121009,ROSWELL CITY JAIL,13121,Fulton,municipal
13123001,GILMER COUNTY JAIL,13123,Gilmer,county
13127001,GLYNN COUNTY SHERIFFS OFFICE,13127,Glynn,county
13129001,GORDON COUNTY SHERIFFS OFFICE,13129,Gordon,county
13131001,GRADY COUNTY DETENTION CENTER,13131,Grady,county
13133001,GREENE COUNTY LAW ENFORCEMENT CENTER,13133,Greene,county
13135001,GWINNETT COUNTY SHERIFF'S DEPARTMENT,13135,Gwinnett,county
13135002,,13135,Gwinnett,municipal
13135003,LILBURN CITY JAIL,13135,Gwinnett,municipal
13137001,HABERSHAM COUNTY JAIL,13137,Habersham,county
13139001,GAINESVILLE CITY JAIL,13139,Hall,municipal
13139002,HALL COUNTY SHERIFFS OFFICE,13139,Hall,county
13141001,HANCOCK COUNTY JAIL,13141,Hancock,county
13143001,HARALSON COUNTY JAIL,13143,Haralson,county
13145001,HARRIS COUNTY PRISON,13145,Harris,county
13147001,HART COUNTY JAIL,13147,Hart,county
13149001,HEARD COUNTY JAIL,13149,Heard,county
13151001,HENRY COUNTY SHERIFFS DEPARTMENT,13151,Henry,county
13153001,HOUSTON COUNTY SHERIFFS OFFICE,13153,Houston,county
13153002,,13153,Houston,municipal
13155001,IRWIN COUNTY DETENTION CENTER,13155,Irwin,county
13157001,JACKSON COUNTY CORRECTIONAL INSTITUTION,13157,Jackson,county
13159001,JASPER COUNTY JAIL,13159,Jasper,county
13161001,JEFF DAVIS COUNTY JAIL,13161,JeffDavis,county
13163001,,13163,Jefferson,municipal
13163002,,13163,Jefferson,municipal
13163003,,13163,Jefferson,municipal
13163004,JEFFERSON COUNTY SHERIFFS OFFICE,13163,Jefferson,county
13165001,JENKINS COUNTY SHERIFFS OFFICE,13165,Jenkins,county
13165002,JENKINS CORRECTIONAL CENTER -- CCA,13165,Jenkins,private
13167001,JOHNSON COUNTY JAIL,13167,Johnson,county
13169001,JONES COUNTY JAIL,13169,Jones,county
13171001,LAMAR COUNTY DETENTION CENTER,13171,Lamar,county
13173001,LANIER COUNTY JAIL,13173,Lanier,county
13175001,CITY JAIL,13175,Laurens,municipal
13175002,LAURENS COUNTY JAIL,13175,Laurens,county
13177001,LEE COUNTY JAIL,13177,Lee,county
13179001,LIBERTY COUNTY JAIL,13179,Liberty,county
13181001,LINCOLN COUNTY JAIL,13181,Lincoln,county
13183001,,13183,Long,county
13185001,LOWNDES COUNTY JAIL,13185,Lowndes,county
13185002,VALDOSTA CITY JAIL,13185,Lowndes,municipal
13185003,HAHIRA CITY JAIL,13185,Lowndes,municipal
13187001,LUMPKIN COUNTY JAIL,13187,Lumpkin,county
13189001,MCDUFFIE COUNTY SHERIFFS OFFICE,13189,McDuffie,county
13191001,MCINTOSH COUNTY JAIL,13191,McIntosh,county
13193001,MACON COUNTY JAIL,13193,Macon,county
13195001,"MADISON CO, JAIL",13195,Madison,county
13197001,,13197,Marion,municipal
13197002,MARION COUNTY JAIL,13197,Marion,county
13199001,MERIWETHER COUNTY DET. CTR.,13199,Meriwether,county
13199002,MANCHESTER CITY JAIL,13199,Meriwether,municipal
13201001,MILLER COUNTY JAIL,13201,Miller,county
13205001,MITCHELL COUNTY JUSTICE CENTER,13205,Mitchell,county
13205002,CAMILLA CITY,13205,Mitchell,municipal
13205003,MIZE STREET DETENTION CENTER,13205,Mitchell,municipal
13207001,MONROE COUNTY JAIL,13207,Monroe,county
13209001,MONTGOMERY COUNTY,13209,Montgomery,county
13211001,,13211,Morgan,municipal
13211002,MORGAN COUNTY DET. CTR.,13211,Morgan,county
13213001,MURRAY COUNTY SHERIFFS OFFICE,13213,Murray,county
13215001,MUSCOGEE COUNTY,13215,Muscogee,county
13215002,MUSCOGEE COUNTY PRISON OFFICE,13215,Muscogee,municipal
13217001,,13217,Newton,municipal
13217002,NEWTON COUNTY JAIL,13217,Newton,county
13219001,OCONEE COUNTY JAIL,13219,Oconee,county
13221001,OGLETHORPE COUNTY JAIL,13221,Oglethorpe,county
13223001,PAULDING COUNTY DETENTION CENTER,13223,Paulding,county
13225001,PEACH COUNTY LAW ENFORCEMENT CENTER,13225,Peach,county
13227001,PICKENS COUNTY SHERIFF OFFICE,13227,Pickens,county
13229001,,13229,Pierce,municipal
13229002,PIERCE COUNTY JAIL,13229,Pierce,county
13231001,PIKE COUNTY SHERIFFS OFFICE,13231,Pike,county
13233001,POLK COUNTY JAIL,13233,Polk,county
13235001,PULASKI COUNTY JAIL,13235,Pulaski,county
13237001,PUTNAM COUNTY SHERIFF'S DEPT. JAIL,13237,Putnam,county
13239001,,13239,Quitman,county
13241001,RABUN COUNTY JAIL,13241,Rabun,county
13243001,RANDOLPH COUNTY SHERIFFS OFFICE,13243,Randolph,county
13243002,CUTHBERT POLICE DEPARTMENT,13243,Randolph,municipal
13245001,RICHMOND COUNTY,13245,Richmond,county
13245002,RICHMOND COUNTY CORRECTIONAL INSTITUTION,13245,Richmond,municipal
13247001,ROCKDALE COUNTY JAIL,13247,Rockdale,county
13249001,SCHLEY COUNTY DETENTION CENTER,13249,Schley,county
13251001,SCREVEN COUNTY PRISON,13251,Screven,county
